,_id,page_url,title,domain_tags,primary_domain,score
1457,5f1bb0f7896f82cdbda60fd1,/entries/concepts/,Concepts,Metaphysics,Metaphysics,3.476119049
258,5f1bb8ea896f82cdbda61490,/entries/social-institutions/,Social Institutions,Social and Political Philosophy,Social and Political Philosophy,3.477365905
1249,5f1baf3d896f82cdbda60edd,/entries/agency/,Agency,Philosophy of Mind,Philosophy of Mind,3.478321289
1025,5f1bb605896f82cdbda612ed,/entries/moral-psych-emp/,Moral Psychology: Empirical Approaches,"Ethics, Philosophy of Mind",Ethics,3.479005352
188,5f1bb9a8896f82cdbda61507,/entries/turing/,Alan Turing,"Thinker,Philosophy of Computer Science,Philosophy of Mathematics",Thinker,3.479307945
26,5f1bb0e5896f82cdbda60fc8,/entries/computational-mind/,The Computational Theory of Mind,"Philosophy of Mind,Philosophy of Computer Science",Philosophy of Mind,3.479539804
1083,5f1bb64f896f82cdbda6131a,/entries/nietzsche-life-works/,Nietzsche’s Life and Works,Thinker,Thinker,3.482673355
847,5f1bb6af896f82cdbda6134a,/entries/pascal/,Blaise Pascal,"Thinker, Philosophy of Mathematics, Philosophy of Religion",Thinker,3.483074229
54,5f1bb5dc896f82cdbda612d5,/entries/molecular-genetics/,Molecular Genetics,Philosophy of Biology,Philosophy of Biology,3.483120673
419,5f1bb326896f82cdbda61106,/entries/francis-marchia/,Francis of Marchia,"Thinker, Philosophy of Religion",Thinker,3.483709054
731,5f1bb7b7896f82cdbda613da,/entries/qm-copenhagen/,Copenhagen Interpretation of Quantum Mechanics,Philosophy of Physics,Philosophy of Physics,3.484432433
182,5f1bb8ee896f82cdbda61493,/entries/social-ontology/,Social Ontology,Social and Political Philosophy,Social and Political Philosophy,3.486389111
1311,5f1bb315896f82cdbda610fc,/entries/folkpsych-simulation/,Folk Psychology as Mental Simulation,Philosophy of Mind,Philosophy of Mind,3.488013621
658,5f1bb589896f82cdbda61295,/entries/marty/,Anton Marty,"Thinker,Philosophy of Mind,Philosophy of Language",Thinker,3.48851439
150,5f1bb3ed896f82cdbda61176,/entries/husserl/,Edmund Husserl,"Thinker,Continental Philosophy",Thinker,3.489504411
1547,5f1bb58e896f82cdbda61299,/entries/materialism-eliminative/,Eliminative Materialism,"Metaphysics,Philosophy of Science",Metaphysics,3.4897132
